hsa_id,name,ownership,address,street,postal_code,city,lan_code,lat,lon,has_coordinates,phone,phone_international,care_type_tags,url_1177,coord_source,fetched_at
SE2321000040-4H39,"BUP-mottagningen, Barn och ungdomspsykiatriska kliniken US",Region,"Universitetssjukhuset, Ingång 30, Linköping",Universitetssjukhuset,,Linköping,05,58.4001674775444,15.6230810584331,True,010-105 96 75,+46101059675,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-mottagningen-Barn-och-ungdomspsykiatriska-kliniken-US/,1177_api_2026-08-26,2026-08-26
SE2321000180-5HZC,Capio Barn- och ungdomspsykiatri Falun,Privat,Östra Hamngatan 24,Östra Hamngatan 24,,Östra Hamngatan 24,20,60.60717612428,15.6283869352262,True,023-664 05 50,+46236640550,Bup;,https://www.1177.se/hitta-vard/kontaktkort/Capio-Barn-och-ungdomspsykiatri-Falun/,1177_api_2026-08-26,2026-08-26
SE162321000156-5CDC,"Centrum för tidiga insatser, Karlstad",Region,"Hamnpirsgatan 2, Karlstad",Hamnpirsgatan 2,,Karlstad,17,59.3738305759487,13.5231426718557,True,010-831 41 34,+46108314134,Bup;,https://www.1177.se/hitta-vard/kontaktkort/Centrum-for-tidiga-insatser-Karlstad/,1177_api_2026-08-26,2026-08-26
SE2321000065-7330028003107,DBT-mottagningen barn och unga,Region,,,,,,,,False,0470-58 61 10,+46470586110,"Psykologverksamhet, barn och ungdom;1033;Bup;",https://www.1177.se/hitta-vard/kontaktkort/DBT-mottagningen-barn-och-unga/,,2026-08-26
SE2321000131-E000000016619,"En väg in - barn och unga med psykisk ohälsa, Göteborg",Region,"Drottninggatan 16, 411 14, Göteborg",Drottninggatan 16,411 14,Göteborg,14,57.7054889000649,11.9646048052577,True,010-435 86 50,+46104358650,Bup;,https://www.1177.se/hitta-vard/kontaktkort/En-vag-in-barn-och-unga-med-psykisk-ohalsa-Goteborg/,1177_api_2026-08-26,2026-08-26
SE2321000081-1156,En väg in - kontaktcenter barn och ungas psykiska hälsa Blekinge,Region,,,,,,,,False,0455-73 10 30,+46455731030,Bup;,https://www.1177.se/hitta-vard/kontaktkort/En-vag-in-kontaktcenter-barn-och-ungas-psykiska-halsa-Blekinge/,,2026-08-26
SE2321000016-H07C,"En väg in - kontaktcenter barn och ungas psykiska hälsa, Gotland",Region,,,,,,,,False,0498-26 88 00,+46498268800,Bup;,https://www.1177.se/hitta-vard/kontaktkort/En-vag-in-kontaktcenter-barn-och-ungas-psykiska-halsa-Gotland/,,2026-08-26
SE2321000115-O53227,En väg in - kontaktcenter barn och ungas psykiska hälsa Halland,Region,,,,,,,,False,010-476 19 99,+46104761999,Bup;,https://www.1177.se/hitta-vard/kontaktkort/En-vag-in-kontaktcenter-barn-och-ungas-psykiska-halsa-Halland/,,2026-08-26
SE2321000073-F7F7,En väg in - psykisk hälsa barn och unga Kalmar län,Region,,,,,,,,False,010-358 81 00,+46103588100,Bup;,https://www.1177.se/hitta-vard/kontaktkort/En-vag-in-psykisk-halsa-barn-och-unga-Kalmar-lan/,,2026-08-26
SE2321000198-051175,En väg in barn och unga med psykisk ohälsa Gävleborg,Region,"Nyhedsbacken 8, 821 31 Bollnäs",Nyhedsbacken 8,821 31,Bollnäs,21,61.3490955,16.3742248,True,077-144 55 00,+46771445500,Bup;,https://www.1177.se/hitta-vard/kontaktkort/En-vag-in-barn-och-unga-med-psykisk-ohalsa-Gavleborg/,nominatim_fallback_2026-08-26,2026-08-26
SE2321000057-BZ62,En väg in barn och unga psykisk hälsa,Region,,,,,,,,False,010-241 10 30,+46102411030,"Psykologverksamhet, barn och ungdom;1033;Bup;",https://www.1177.se/hitta-vard/kontaktkort/En-vag-in-barn-och-unga-psykisk-halsa/,,2026-08-26
SE2321000180-4SGJ,En väg in Barn- och ungdomspsykiatri Dalarna,Region,,,,,,,,False,010-249 00 70,+46102490070,Bup;,https://www.1177.se/hitta-vard/kontaktkort/En-vag-in-Barn-och-ungdomspsykiatri-Dalarna/,,2026-08-26
SE2321000065-7330028503577,En väg in för barn och ungdomar med psykisk ohälsa mottagning,Region,Västra Esplanaden 9A Växjö,Västra Esplanaden 9A Växjö,,Västra Esplanaden 9A Växjö,07,56.8812789055061,14.8012715086598,True,0470-58 68 00,+46470586800,Bup;,https://www.1177.se/hitta-vard/kontaktkort/En-vag-in-for-barn-och-ungdomar-med-psykisk-ohalsa-mottagning/,1177_api_2026-08-26,2026-08-26
SE162321000024-0082177,En väg in för barn och ungdomar med psykisk ohälsa,Region,,,,,,,,False,018-611 25 29,+46186112529,"Psykologverksamhet, barn och ungdom;1033;Bup;",https://www.1177.se/hitta-vard/kontaktkort/En-vag-in-for-barn-och-ungdomar-med-psykisk-ohalsa-1/,,2026-08-26
SE2321000172-3WKR,En väg in för barn och ungdomar med psykisk ohälsa,Region,,,,,,,,False,021-17 34 74,+4621173474,"Psykologverksamhet, barn och ungdom;1033;Bup;",https://www.1177.se/hitta-vard/kontaktkort/En-vag-in-for-barn-och-ungdomar-med-psykisk-ohalsa/,,2026-08-26
SE162321000024-0018718,Enheten för intensiv kontextuell behandling,Region,"Dag Hammarskjöldsväg 13, Uppsala",Dag Hammarskjöldsväg 13,,Uppsala,03,59.8507987393464,17.6348451207928,True,018-726 32 37,+46187263237,Bup;,https://www.1177.se/hitta-vard/kontaktkort/Enheten-for-intensiv-kontextuell-behandling/,1177_api_2026-08-26,2026-08-26
SE2321000065-7330028126707,"Familjehälsan mottagning, Växjö",Region,"Västra Esplanaden 9 A, plan 2, Växjö Kungshögsgatan 25, plan 5, Ljungby",Västra Esplanaden 9 A,,Ljungby,07,56.8812789055061,14.8012715086598,True,0470-58 80 00,+46470588000,"Psykologverksamhet, barn och ungdom;1033;Bup;",https://www.1177.se/hitta-vard/kontaktkort/Familjehalsan-mottagning-Vaxjo/,1177_api_2026-08-26,2026-08-26
SE2321000180-472P,Familjeterapienhet Barn- och ungdomspsykiatri Falun,Region,"Psilanders väg 4, Falu lasarett",Psilanders väg 4,,Falu lasarett,20,60.6097626414596,15.643892099117,True,023-49 12 34,+4623491234,Bup;,https://www.1177.se/hitta-vard/kontaktkort/Familjeterapienhet-Barn-och-ungdomspsykiatri-Falun/,1177_api_2026-08-26,2026-08-26
SE162321000255-O33148,"Forskningsmottagning barn- och ungdomspsykiatri Lund, Lund",Region,"Lovisastigen 11, Lund",Lovisastigen 11,,Lund,12,55.7177626231704,13.2006591950662,True,046-17 28 86,+4646172886,Bup;,https://www.1177.se/hitta-vard/kontaktkort/Forskningsmottagning-barn-och-ungdomspsykiatri-Lund-Lund/,1177_api_2026-08-26,2026-08-26
SE2321000222-0000542,Freja ätstörningsmottagning Umeå,Region,"Akutvägen 4C, Norrlands universitetssjukhus, 901 85 Umeå",Akutvägen 4C,901 85,Umeå,24,63.8166287113838,20.2971103658472,True,090-785 09 61,+46907850961,Bup;,https://www.1177.se/hitta-vard/kontaktkort/Freja-atstorningsmottagning-Umea/,1177_api_2026-08-26,2026-08-26
SE2321000164-013FB,"Första kontakten psykisk ohälsa barn och unga, Örebro",Region,"Universitetssjukhuset Örebro, entré E",Universitetssjukhuset Örebro,,entré E,18,59.2741846366689,15.2295626767802,True,019-602 58 00,+46196025800,"Psykologverksamhet, barn och ungdom;1033;Bup;",https://www.1177.se/hitta-vard/kontaktkort/Forsta-kontakten-psykisk-ohalsa-barn-och-unga-Orebro/,1177_api_2026-08-26,2026-08-26
SE2321000016-8QCV,"Första linjen för barn och unga, Visby",Region,"Fortunagatan 1, VISBY",Fortunagatan 1,,VISBY,09,57.643025268705,18.310935821886,True,0498-26 80 86,+46498268086,Bup;,https://www.1177.se/hitta-vard/kontaktkort/Forsta-linjen-for-barn-och-unga-Visby/,1177_api_2026-08-26,2026-08-26
SE2321000164-12FJ,"Förstärkt barn- och ungdomspsykiatrisk öppenvård BUP USÖ, Örebro",Region,"Universitetssjukhuset Örebro, entré E",Universitetssjukhuset Örebro,,entré E,18,59.2741846366689,15.2295626767802,True,019-602 57 04,+46196025704,"Psykologverksamhet, barn och ungdom;1033;Bup;",https://www.1177.se/hitta-vard/kontaktkort/Forstarkt-barn-och-ungdomspsykiatrisk-oppenvard-BUP-USO-Orebro/,1177_api_2026-08-26,2026-08-26
SE2321000040-4H3H,"Föräldrar-spädbarnsverksamheten Hagadal, Barn och ungdomspsykiatriska kliniken US",Region,"Djurgårdsgatan 1, Linköping",Djurgårdsgatan 1,,Linköping,05,58.4090047676715,15.6189980612208,True,010-103 47 45,+46101034745,Bup;,https://www.1177.se/hitta-vard/kontaktkort/Foraldrar-spadbarnsverksamheten-Hagadal-Barn-och-ungdomspsykiatriska-kliniken-US/,1177_api_2026-08-26,2026-08-26
SE162321000024-0069142,Habiliteringsmottagningen för barn och ungdomspsykiatri,Region,"S:t Johannesgatan 28 A, Uppsala",S:t Johannesgatan 28 A,,Uppsala,03,59.8554651664002,17.6213763040533,True,018-611 68 68,+46186116868,Bup;,https://www.1177.se/hitta-vard/kontaktkort/Habiliteringsmottagningen-for-barn-och-ungdomspsykiatri/,1177_api_2026-08-26,2026-08-26
SE2321000222-0000113,Hörnefors hälsocentral,Region,"Bruksgatan 4, 905 32 Hörnefors",Bruksgatan 4,905 32,Hörnefors,24,63.6243374808842,19.90918239709,True,090-785 91 05,+46907859105,"Psykologverksamhet, barn och ungdom;1033;Diabetesverksamhet, primärvård;1142;Psykologverksamhet, vuxna;1411;Vårdcentral;100002;Bup;;Hälsocentral;",https://www.1177.se/hitta-vard/kontaktkort/Hornefors-halsocentral/,1177_api_2026-08-26,2026-08-26
SE2321000180-5L1L,JeWe Barn- och ungdomspsykiatri Borlänge,Privat,Nygårdsvägen 1,Nygårdsvägen 1,,Nygårdsvägen 1,20,60.4836772645397,15.4313858897443,True,023-70 50 82,+4623705082,"Psykologverksamhet, barn och ungdom;1033;Bup;",https://www.1177.se/hitta-vard/kontaktkort/JeWe-Barn-och-ungdomspsykiatri-Borlange/,1177_api_2026-08-26,2026-08-26
SE2321000222-0284515,Kontaktcenter barn och unga psykisk hälsa Västerbotten,Region,"Norrlands Universitetssjukhus, 901 85 Umeå",Norrlands Universitetssjukhus,901 85,Umeå,24,63.8172248,20.29956,True,090-785 93 02,+46907859302,"Psykologverksamhet, barn och ungdom;1033;Bup;",https://www.1177.se/hitta-vard/kontaktkort/Kontaktcenter-barn-och-unga-psykisk-halsa-Vasterbotten/,nominatim_fallback_2026-08-26,2026-08-26
SE2321000131-E000000007675,"Kvarterskliniken Avenyn, Centrum",Privat,"Kungsportsavenyen 33, 411 36, Göteborg",Kungsportsavenyen 33,411 36,Göteborg,14,57.6990248457879,11.9763860822379,True,031-339 99 70,+46313399970,"Diabetesverksamhet, primärvård;1142;Psykologverksamhet, vuxna;1411;Vårdcentral;100002;Barnavårdscentral;;Bup;;Hälsocentral;",https://www.1177.se/hitta-vard/kontaktkort/Kvarterskliniken-Avenyn-Centrum/,1177_api_2026-08-26,2026-08-26
SE2321000131-E000000007672,"Kvarterskliniken Lorensberg, Centrum",Privat,"Kungsportsavenyen 33, 411 36, Göteborg",Kungsportsavenyen 33,411 36,Göteborg,14,57.6990696396754,11.9763813480576,True,031-339 93 03,+46313399303,"Diabetesverksamhet, primärvård;1142;Psykologverksamhet, vuxna;1411;Vårdcentral;100002;Barnavårdscentral;;Bup;;Hälsocentral;",https://www.1177.se/hitta-vard/kontaktkort/Kvarterskliniken-Lorensberg-Centrum/,1177_api_2026-08-26,2026-08-26
SE2321000131-E000000015964,"Könsidentitetsmottagning, Göteborg",Region,"Ekelundsgatan 1, 411 18, Göteborg",Ekelundsgatan 1,411 18,Göteborg,14,57.7051305079376,11.9607980030409,True,031-343 33 90,+46313433390,Bup;,https://www.1177.se/hitta-vard/kontaktkort/Konsidentitetsmottagning-Goteborg/,1177_api_2026-08-26,2026-08-26
SE2321000040-8KWM,"Könsidentitetsmottagningen, Barn och ungdomspsykiatriska kliniken US",Region,"Universitetssjukhuset, Tinnerbäckshuset, ingång 30, Linköping",Universitetssjukhuset,,Linköping,05,58.4001674775444,15.6230810584331,True,010-105 96 75,+46101059675,Bup;,https://www.1177.se/hitta-vard/kontaktkort/Konsidentitetsmottagningen-Barn-och-ungdomspsykiatriska-kliniken-US/,1177_api_2026-08-26,2026-08-26
SE2321000040-4H3G,"Mellanvården BUP, Barn och ungdomspsykiatriska kliniken US",Region,"Universitetssjukhuset, Tinnerbäckshuset, ingång 30, Linköping",Universitetssjukhuset,,Linköping,05,58.4001674775444,15.6230810584331,True,010-105 96 75,+46101059675,Bup;,https://www.1177.se/hitta-vard/kontaktkort/Mellanvarden-BUP-Barn-och-ungdomspsykiatriska-kliniken-US/,1177_api_2026-08-26,2026-08-26
SE2321000180-5SL2,Mini-Maria Barn- och ungdomspsykiatri Falun,Region,Psilanders väg 1,Psilanders väg 1,,Psilanders väg 1,20,60.6101058860205,15.6457162052664,True,023-49 21 47,+4623492147,Bup;,https://www.1177.se/hitta-vard/kontaktkort/Mini-Maria-Barn-och-ungdomspsykiatri-Falun/,1177_api_2026-08-26,2026-08-26
SE2321000180-5SL3,Mini-Maria Barn- och ungdomspsykiatri Mora,Region,Mora lasarett,Mora lasarett,,Mora lasarett,20,61.0162828363321,14.5849490208663,True,0250-49 39 51,+46250493951,Bup;,https://www.1177.se/hitta-vard/kontaktkort/Mini-Maria-Barn-och-ungdomspsykiatri-Mora/,1177_api_2026-08-26,2026-08-26
SE2321000016-HVZF,"Modigo, Odenplan",Privat,"Odengatan 69, STOCKHOLM",Odengatan 69,,STOCKHOLM,01,59.3428452906556,18.0514369896618,True,010-440 61 10,+46104406110,Bup;,https://www.1177.se/hitta-vard/kontaktkort/Modigo-Odenplan/,1177_api_2026-08-26,2026-08-26
SE2321000016-CT6M,"Mottagning Barn Psykisk hälsa Huddinge, Karolinska Universitetssjukhuset",Region,"Hälsovägen 13, Huddinge",Hälsovägen 13,,Huddinge,01,59.2222737191228,17.9376845811228,True,08-123 800 00,+46812380000,Bup;,https://www.1177.se/hitta-vard/kontaktkort/Mottagning-Barn-Psykisk-halsa-Huddinge-Karolinska-Universitetssjukhuset/,1177_api_2026-08-26,2026-08-26
SE2321000131-E000000019232,"NS Psychiatric Consulting, Göteborg",Privat,"Odinsgatan 13, 411 03, Göteborg",Odinsgatan 13,411 03,Göteborg,14,57.7089343040868,11.9810138459479,True,072-243 40 50,+46722434050,Bup;,https://www.1177.se/hitta-vard/kontaktkort/NS-Psychiatric-Consulting-Goteborg/,1177_api_2026-08-26,2026-08-26
SE2321000180-5ND8,OCD-team Dalarna,Region,"Barn: Tingshusgatan 1, Falun, Vuxna: Parkgatan 19, Falun",Barn: Tingshusgatan 1,,Falun,20,60.6072220305149,15.6432841346965,True,023-49 11 31,+4623491131,Bup;,https://www.1177.se/hitta-vard/kontaktkort/OCD-team-Dalarna/,1177_api_2026-08-26,2026-08-26
SE2321000131-E000000007645,"Omtanken Vårdcentral Grimmered, Göteborg",Privat,"Lergöksgatan 2B, 421 50, Västra Frölunda",Lergöksgatan 2B,421 50,Västra Frölunda,14,57.6539065841984,11.9041076702857,True,031-352 06 10,+46313520610,"Diabetesverksamhet, primärvård;1142;Psykologverksamhet, vuxna;1411;Vårdcentral;100002;Barnavårdscentral;;Bup;;Hälsocentral;",https://www.1177.se/hitta-vard/kontaktkort/Omtanken-Vardcentral-Grimmered-Goteborg/,1177_api_2026-08-26,2026-08-26
SE2321000131-E000000011951,"Omtanken Vårdcentral Åby, Mölndal",Privat,"Katrinebergsgatan 1, 431 61, Mölndal",Katrinebergsgatan 1,431 61,Mölndal,14,57.6482191119131,12.016630155811,True,031-380 48 41,+46313804841,"Diabetesverksamhet, primärvård;1142;Psykologverksamhet, vuxna;1411;Vårdcentral;100002;Barnavårdscentral;;Bup;;Hälsocentral;",https://www.1177.se/hitta-vard/kontaktkort/Omtanken-Vardcentral-Aby-Molndal/,1177_api_2026-08-26,2026-08-26
SE2321000016-14VF,PRIMA barn och ungdomspsykiatri Handen,Privat,"Handenterminalen 2, HANDEN",Handenterminalen 2,,HANDEN,01,59.1682690633672,18.1359333989935,True,08-410 607 00,+46841060700,Bup;,https://www.1177.se/hitta-vard/kontaktkort/PRIMA-barn-och-ungdomspsykiatri-Handen/,1177_api_2026-08-26,2026-08-26
SE2321000016-7V31,PRIMA barn- och ungdomspsykiatri Järva,Privat,"Rinkebysvängen 70C, SPÅNGA",Rinkebysvängen 70C,,SPÅNGA,01,59.3863728032366,17.9378225935032,True,08-410 607 10,+46841060710,Bup;,https://www.1177.se/hitta-vard/kontaktkort/PRIMA-barn-och-ungdomspsykiatri-Jarva/,1177_api_2026-08-26,2026-08-26
SE2321000065-7330028653104,"Prio Care BUP Ljungby, Ljungby",Privat,"Smedjegatan 3, Ljungby",Smedjegatan 3,,Ljungby,07,56.8334584485213,13.941796294595,True,010-300 11 36,+46103001136,Bup;,https://www.1177.se/hitta-vard/kontaktkort/Prio-Care-BUP-Ljungby-Ljungby/,1177_api_2026-08-26,2026-08-26
SE2321000065-7330028614099,Psykiatripartners barn och unga Ljungby,Privat,"Gängesvägen 12 C, 341 31 Ljungby",Gängesvägen 12 C,341 31,Ljungby,07,56.8265527823269,13.9340958466851,True,010-288 25 00,+46102882500,Bup;,https://www.1177.se/hitta-vard/kontaktkort/Psykiatripartners-barn-och-unga-Ljungby/,1177_api_2026-08-26,2026-08-26
SE2321000065-7330028528747,"Psykiatripartners barn och unga Växjö, I11-området",Privat,Honnörsgatan 12 vån 3,Honnörsgatan 12 vån 3,,Honnörsgatan 12 vån 3,07,56.8782128727583,14.7798339633239,True,010-288 25 00,+46102882500,Bup;,https://www.1177.se/hitta-vard/kontaktkort/Psykiatripartners-barn-och-unga-Vaxjo-I11-omradet/,1177_api_2026-08-26,2026-08-26
SE2321000164-7381037593646,"Psykiatrisk fysioterapimottagning, Örebro",Region,"Psykiatriska fysioterapimottagningen, Karlahuset   Folkungagatan 33, 70342 Örebro",Psykiatriska fysioterapimottagningen,703 42,Örebro,18,59.2759502928917,15.1974001479476,True,019-602 90 46,+46196029046,Bup;,https://www.1177.se/hitta-vard/kontaktkort/Psykiatrisk-fysioterapimottagning-Orebro/,1177_api_2026-08-26,2026-08-26
SE2321000016-5PLL,"Psykiatrisk heldygnsvård, Gotland",Region,"Norra hansegatan 4, VISBY",Norra hansegatan 4,,VISBY,09,57.6386170249719,18.3081029328994,True,0498-26 86 47,+46498268647,Bup;,https://www.1177.se/hitta-vard/kontaktkort/Psykiatrisk-heldygnsvard-Gotland/,1177_api_2026-08-26,2026-08-26
SE2321000222-0000179,Psykiatrisk mottagning unga vuxna Skellefteå,Region,"Högströmsgatan 16, 931 33 Skellefteå",Högströmsgatan 16,931 33,Skellefteå,24,64.7544973830922,20.9392915303315,True,090-785 93 94,+46907859394,Bup;,https://www.1177.se/hitta-vard/kontaktkort/Psykiatrisk-mottagning-unga-vuxna-Skelleftea/,1177_api_2026-08-26,2026-08-26
SE2321000057-4PVB,Psykiatriska akutenheten Länssjukhuset Ryhov,Region,"Psykiatrivägen, Jönköping, hus D5",Psykiatrivägen,,hus D5,06,57.7671057775575,14.1970083862966,True,010-242 30 10,+46102423010,Bup;,https://www.1177.se/hitta-vard/kontaktkort/Psykiatriska-akutenheten-Lanssjukhuset-Ryhov/,1177_api_2026-08-26,2026-08-26
SE2321000164-7381037593608,Psykiatriska DBT-mottagningen Örebro,Region,"Skolgatan 38 C, Örebro",Skolgatan 38 C,,Örebro,18,59.2794417153496,15.2247726769597,True,019-602 90 60,+46196029060,"Psykologverksamhet, barn och ungdom;1033;Bup;",https://www.1177.se/hitta-vard/kontaktkort/Psykiatriska-DBT-mottagningen-Orebro/,1177_api_2026-08-26,2026-08-26
SE2321000131-E000000020452,Psykisk hälsa småbarn Mariestad,Region,"Lockerudsvägen 12 A, 542 45, Mariestad",Lockerudsvägen 12 A,542 45,Mariestad,14,58.7036736258463,13.7961943100137,True,010-473 92 25,+46104739225,Bup;,https://www.1177.se/hitta-vard/kontaktkort/Psykisk-halsa-smabarn-Mariestad/,1177_api_2026-08-26,2026-08-26
SE2321000131-E000000020433,Psykisk hälsa småbarn Skövde,Region,"Lövängsvägen 1, 549 49, Skövde",Lövängsvägen 1,549 49,Skövde,14,58.4268537752739,13.8520408400991,True,010-473 92 25,+46104739225,"Psykologverksamhet, barn och ungdom;1033;Bup;",https://www.1177.se/hitta-vard/kontaktkort/Psykisk-halsa-smabarn-Skovde/,1177_api_2026-08-26,2026-08-26
SE2321000032-4ZBD,"Samtalsmottagningen Barn och Unga Eskilstuna, Eskilstuna",Region,"Kjulavägen 3, Eskilstuna",Kjulavägen 3,,Eskilstuna,04,59.3741841502107,16.5293218801045,True,010-492 58 28,+46104925828,Bup;,https://www.1177.se/hitta-vard/kontaktkort/Samtalsmottagningen-Barn-och-Unga-Eskilstuna-Eskilstuna/,1177_api_2026-08-26,2026-08-26
SE2321000032-523L,"Samtalsmottagningen Barn och Unga Flen, Flen",Region,"Familjecentralen, Storgatan 21, 642 37 Flen",Familjecentralen,642 37,Flen,04,59.0580421240848,16.5787180599254,True,010-492 58 28,+46104925828,Bup;,https://www.1177.se/hitta-vard/kontaktkort/Samtalsmottagningen-Barn-och-Unga-Flen-Flen/,1177_api_2026-08-26,2026-08-26
SE2321000032-4ZLZ,"Samtalsmottagningen Barn och Unga Katrineholm, Katrineholm",Region,"Kullbergska sjukhuset, Djulögatan 72",Kullbergska sjukhuset,,Djulögatan 72,04,58.990925508893,16.2205046550707,True,010-492 58 28,+46104925828,Bup;,https://www.1177.se/hitta-vard/kontaktkort/Samtalsmottagningen-Barn-och-Unga-Katrineholm-Katrineholm/,1177_api_2026-08-26,2026-08-26
SE2321000032-4ZBF,"Samtalsmottagningen Barn och Unga Nyköping, Nyköping",Region,"Repslagaregatan 43, Nyköping",Repslagaregatan 43,,Nyköping,04,58.755466009922,17.0077865972404,True,010-492 58 28,+46104925828,Bup;,https://www.1177.se/hitta-vard/kontaktkort/Samtalsmottagningen-Barn-och-Unga-Nykoping-Nykoping/,1177_api_2026-08-26,2026-08-26
SE2321000032-5DPR,"Samtalsmottagningen Barn och Unga Oxelösund, Oxelösund",Region,Södra Malmgatan 16,Södra Malmgatan 16,,Södra Malmgatan 16,04,58.6736987990984,17.1077272308985,True,010-492 58 28,+46104925828,Bup;,https://www.1177.se/hitta-vard/kontaktkort/Samtalsmottagningen-Barn-och-Unga-Oxelosund-Oxelosund/,1177_api_2026-08-26,2026-08-26
SE2321000032-4ZM0,"Samtalsmottagningen Barn och Unga Strängnäs, Strängnäs",Region,"Kaserntorget 1, Strängnäs",Kaserntorget 1,,Strängnäs,04,59.3846283495027,17.0072899748149,True,010-492 58 28,+46104925828,Bup;,https://www.1177.se/hitta-vard/kontaktkort/Samtalsmottagningen-Barn-och-Unga-Strangnas-Strangnas/,1177_api_2026-08-26,2026-08-26
SE2321000032-55MQ,"Samtalsmottagningen Barn och Unga Vingåker, Vingåker",Region,"Vingåkers vårdcentral, Östra torggatan 3, Vingåker",Vingåkers vårdcentral,,Vingåker,04,59.0291139933447,15.8698734387504,True,010-492 58 28,+46104925828,Bup;,https://www.1177.se/hitta-vard/kontaktkort/Samtalsmottagningen-Barn-och-Unga-Vingaker-Vingaker/,1177_api_2026-08-26,2026-08-26
SE2321000131-E000000008581,"Specialistcentrum Barn och Unga Angered, Angered",Region,"Halmtorget 1, 42465, Angered",Halmtorget 1,424 65,Angered,14,57.796880603536,12.0480991966291,True,031-332 69 01,+46313326901,"Psykologverksamhet, barn och ungdom;1033;Bup;",https://www.1177.se/hitta-vard/kontaktkort/Specialistcentrum-Barn-och-Unga-Angered-Angered/,1177_api_2026-08-26,2026-08-26
SE2321000131-E000000008133,"Specialistcentrum Barn och Unga Gamlestaden, Göteborg",Region,"Byfogdegatan 3D, 415 05, Göteborg",Byfogdegatan 3D,415 05,Göteborg,14,57.7253628855637,12.0096332301971,True,031-345 08 80,+46313450880,"Psykologverksamhet, barn och ungdom;1033;Bup;",https://www.1177.se/hitta-vard/kontaktkort/Specialistcentrum-Barn-och-Unga-Gamlestaden-Goteborg/,1177_api_2026-08-26,2026-08-26
SE162321000024-0081200,"Team Maria Håbo - Enköping, Enköping",Region,"Linbanegatan 8, Enköping",Linbanegatan 8,,Enköping,03,59.6457543517937,17.0781811857246,True,0171-41 83 80,+46171418380,Bup;,https://www.1177.se/hitta-vard/kontaktkort/Team-Maria-Habo-Enkoping-Enkoping/,1177_api_2026-08-26,2026-08-26
SE162321000024-0081201,Team Maria Uppsala,Region,"Kungsgatan 57 B, Uppsala",Kungsgatan 57 B,,Uppsala,03,59.8585951701643,17.6436265968693,True,018-611 24 10,+46186112410,Bup;,https://www.1177.se/hitta-vard/kontaktkort/Team-Maria-Uppsala/,1177_api_2026-08-26,2026-08-26
SE2321000180-512C,Traumacenter Dalarna,Region,"Parkgatan 19, Falu lasarett",Parkgatan 19,,Falu lasarett,20,60.6068532183156,15.6425922484418,True,0243-49 76 31,+46243497631,Bup;,https://www.1177.se/hitta-vard/kontaktkort/Traumacenter-Dalarna/,1177_api_2026-08-26,2026-08-26
SE2321000040-7KV9,"Traumamottagningen, BUP Traumaenheterna Linköping",Region,"Apotekaregatan 11, Linköping",Apotekaregatan 11,,Linköping,05,58.4105679499387,15.6197082727747,True,010-105 96 75,+46101059675,Bup;,https://www.1177.se/hitta-vard/kontaktkort/Traumamottagningen-BUP-Traumaenheterna-Linkoping/,1177_api_2026-08-26,2026-08-26
SE162321000024-0081277,"Ulf Gustavsson Psykoterapimottagning, Uppsala",Privat,"Smedsgränd 2B, Uppsala",Smedsgränd 2B,,Uppsala,03,59.85775270908,17.6390107817289,True,070-769 86 21,+46707698621,Bup;,https://www.1177.se/hitta-vard/kontaktkort/Ulf-Gustavsson-Psykoterapimottagning-Uppsala/,1177_api_2026-08-26,2026-08-26
SE2321000115-O70598,Ungas psykiska hälsa Halmstad,Region,"Sperlingsgatan 7, Halmstad",Sperlingsgatan 7,,Halmstad,13,56.675170499028,12.869212636265,True,010-476 19 55,+46104761955,"Psykologverksamhet, barn och ungdom;1033;Bup;",https://www.1177.se/hitta-vard/kontaktkort/Ungas-psykiska-halsa-Halmstad/,1177_api_2026-08-26,2026-08-26
SE2321000115-O22406,Ungas psykiska hälsa Kungsbacka,Region,"Kraftvägen 2, Kungsbacka",Kraftvägen 2,,Kungsbacka,13,57.5031966337589,12.0795434025054,True,010-476 19 55,+46104761955,"Psykologverksamhet, barn och ungdom;1033;Bup;",https://www.1177.se/hitta-vard/kontaktkort/Ungas-psykiska-halsa-Kungsbacka/,1177_api_2026-08-26,2026-08-26
SE2321000115-O27704,Ungas psykiska hälsa Varberg,Region,"Svärdfiskgatan 4, Varberg",Svärdfiskgatan 4,,Varberg,13,57.117485512227,12.2548540603959,True,010-476 19 55,+46104761955,"Psykologverksamhet, barn och ungdom;1033;Bup;",https://www.1177.se/hitta-vard/kontaktkort/Ungas-psykiska-halsa-Varberg/,1177_api_2026-08-26,2026-08-26
SE162321000255-O23622,Vuxenpsykiatrimottagning emotionell instabilitet Malmö,Region,"Ahlmansgatan 1, Malmö",Ahlmansgatan 1,,Malmö,12,55.5891808891667,13.0069626222648,True,040-33 68 94,+4640336894,Bup;,https://www.1177.se/hitta-vard/kontaktkort/Vuxenpsykiatrimottagning-emotionell-instabilitet-Malmo/,1177_api_2026-08-26,2026-08-26
SE2321000065-7330028614938,"Wemind BUP Växjö, Växjö",Privat,Västra esplanaden 3,Västra esplanaden 3,,Västra esplanaden 3,07,56.8787372919453,14.8012576999461,True,0470-73 71 50,+46470737150,Bup;,https://www.1177.se/hitta-vard/kontaktkort/Wemind-BUP-Vaxjo-Vaxjo/,1177_api_2026-08-26,2026-08-26
